time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-07-07T19:24:54.550Z,35.8776667,-117.706,5.07,2.68,ml,13,81,0.08337,0.09,ci,ci38479007,2019-07-07T22:58:43.183Z,"19km ESE of Little Lake, CA",earthquake,0.2,0.84,0.12,42,reviewed,ci,ci
2019-07-07T19:24:20.500Z,35.915,-117.729,2.84,2.67,ml,23,58,0.1054,0.19,ci,ci38478999,2019-07-07T19:28:11.392Z,"16km E of Little Lake, CA",earthquake,0.28,0.71,0.172,26,automatic,ci,ci
2019-07-07T19:12:35.660Z,35.8168333,-117.633,2.3,2.59,ml,26,52,0.02887,0.22,ci,ci38478911,2019-07-07T19:23:23.470Z,"21km WNW of Searles Valley, CA",earthquake,0.27,0.46,0.19,25,automatic,ci,ci
2019-07-07T19:00:51.320Z,35.6541672,-117.4726639,2.95,3.25,ml,58,39,0.06806,0.14,ci,ci38478823,2019-09-26T14:30:54.040Z,"14km SSW of Searles Valley, CA",earthquake,0.16,0.42,0.281,21,reviewed,ci,ci
2019-07-07T18:50:02.340Z,35.5955009,-117.4304962,5.63,3.59,mw,65,25,0.02736,0.17,ci,ci38478703,2019-09-26T14:30:54.040Z,"19km S of Searles Valley, CA",earthquake,0.17,0.49,,4,reviewed,ci,ci
2019-07-07T18:40:35.890Z,36.0821667,-117.8406667,3.69,2.59,ml,22,52,0.03716,0.13,ci,ci38478647,2019-07-07T18:51:42.450Z,"10km ENE of Coso Junction, CA",earthquake,0.24,0.49,0.256,25,automatic,ci,ci
2019-07-07T18:27:58.820Z,35.9163322,-117.7113342,4.27,2.52,ml,41,35,0.05865,0.15,ci,ci38478503,2019-07-07T18:39:16.820Z,"18km E of Little Lake, CA",earthquake,0.21,0.47,0.168,23,automatic,ci,ci
2019-07-07T18:19:19.960Z,35.8876648,-117.731163,4.5,3.28,ml,45,44,0.08355,0.18,ci,ci38478423,2019-09-26T14:30:54.040Z,"17km ESE of Little Lake, CA",earthquake,0.21,0.57,0.313,21,reviewed,ci,ci
2019-07-07T18:07:36.300Z,35.874,-117.687,2.52,2.63,ml,26,56,0.07951,0.16,ci,ci38478343,2019-07-07T18:18:34.290Z,"21km ESE of Little Lake, CA",earthquake,0.25,0.42,0.137,26,automatic,ci,ci
2019-07-07T18:05:57.730Z,35.9306679,-117.7166672,1.78,2.99,ml,44,33,0.08408,0.15,ci,ci38478335,2019-09-26T14:30:54.040Z,"17km E of Little Lake, CA",earthquake,0.19,0.34,0.22,25,reviewed,ci,ci
2019-07-07T17:47:25.130Z,35.8916667,-117.6816667,8.52,2.8,ml,25,54,0.06159,0.17,ci,ci38478183,2019-07-07T17:58:23.330Z,"21km ESE of Little Lake, CA",earthquake,0.32,0.65,0.253,25,automatic,ci,ci
2019-07-07T17:44:09.420Z,35.6416667,-117.471,5.72,2.87,ml,30,65,0.05551,0.17,ci,ci38478143,2019-07-07T17:47:57.419Z,"15km SSW of Searles Valley, CA",earthquake,0.26,0.86,0.144,26,automatic,ci,ci
2019-07-07T17:33:22.890Z,35.8528333,-117.6936667,6.06,2.77,ml,24,57,0.0728,0.14,ci,ci38478047,2019-07-07T17:44:01.450Z,"21km ESE of Little Lake, CA",earthquake,0.23,0.72,0.14,26,automatic,ci,ci
2019-07-07T17:00:46.040Z,35.7618333,-117.5753333,9.61,2.61,ml,28,62,0.1585,0.19,ci,ci38477751,2019-07-07T17:11:13.100Z,"16km W of Searles Valley, CA",earthquake,0.31,0.86,0.163,26,automatic,ci,ci
2019-07-07T16:40:41.280Z,35.9035,-117.662,0.11,2.71,ml,15,90,0.05855,0.32,ci,ci38477639,2019-07-07T16:44:52.517Z,"22km E of Little Lake, CA",earthquake,0.6,31.61,0.193,27,automatic,ci,ci
2019-07-07T16:31:44.310Z,35.6351667,-117.4286667,4.81,2.5,ml,27,99,0.05572,0.14,ci,ci38477575,2019-07-07T16:44:28.299Z,"15km S of Searles Valley, CA",earthquake,0.26,0.56,0.159,25,automatic,ci,ci
2019-07-07T16:08:00.610Z,35.6725006,-117.5258331,7.66,3.05,ml,48,44,0.1544,0.16,ci,ci38477415,2019-09-26T14:30:53.040Z,"15km ENE of Ridgecrest, CA",earthquake,0.19,1.08,0.259,21,reviewed,ci,ci
2019-07-07T15:50:49.840Z,35.68,-117.5168333,9.85,2.89,ml,29,61,0.1034,0.12,ci,ci38477335,2019-07-07T18:57:22.774Z,"14km SW of Searles Valley, CA",earthquake,0.21,0.52,0.172,25,reviewed,ci,ci
2019-07-07T15:49:15.090Z,35.8683319,-117.6988297,3.2,3.3,ml,45,41,0.08024,0.21,ci,ci38477319,2019-09-26T14:30:53.040Z,"20km ESE of Little Lake, CA",earthquake,0.23,0.92,0.215,32,reviewed,ci,ci
2019-07-07T15:48:11.760Z,35.8203316,-117.6618347,3.84,3.45,ml,52,49,0.08457,0.24,ci,ci38477303,2019-09-26T14:30:53.040Z,"22km N of Ridgecrest, CA",earthquake,0.22,0.73,0.238,18,reviewed,ci,ci
2019-07-07T15:34:49.790Z,35.7523333,-117.5808333,3.56,2.57,ml,25,65,0.06471,0.21,ci,ci38477223,2019-07-07T15:39:03.020Z,"16km W of Searles Valley, CA",earthquake,0.3,1.11,0.133,25,automatic,ci,ci
2019-07-07T15:30:52.530Z,35.8403333,-117.6695,4.26,2.62,ml,28,42,0.06344,0.15,ci,ci38477191,2019-07-07T16:02:49.725Z,"24km ESE of Little Lake, CA",earthquake,0.22,0.55,0.134,26,automatic,ci,ci
2019-07-07T15:27:37.870Z,35.982,-117.735,1.25,2.55,ml,20,82,0.07456,0.14,ci,ci38477167,2019-07-07T15:38:50.400Z,"16km ENE of Little Lake, CA",earthquake,0.22,0.39,0.163,25,automatic,ci,ci
2019-07-07T15:12:01.500Z,35.9146667,-117.703,1.81,2.58,ml,24,61,0.08486,0.23,ci,ci38477063,2019-07-07T15:21:34.659Z,"18km E of Little Lake, CA",earthquake,0.35,0.7,0.12,25,automatic,ci,ci
2019-07-07T15:05:05.000Z,35.5726667,-117.4161667,7.22,2.92,ml,31,70,0.03998,0.11,ci,ci38477007,2019-07-07T17:25:29.854Z,"22km S of Trona, CA",earthquake,0.2,0.53,0.136,25,reviewed,ci,ci
2019-07-07T14:54:53.620Z,35.8936667,-117.6951667,4.51,2.9,ml,26,44,0.08669,0.2,ci,ci38476927,2019-07-07T15:16:48.653Z,"20km ESE of Little Lake, CA",earthquake,0.29,0.68,0.164,25,automatic,ci,ci
2019-07-07T14:46:40.520Z,35.9138336,-117.7116699,1.81,3.6,mw,53,38,0.09189,0.19,ci,ci38476855,2019-09-26T14:30:53.040Z,"18km E of Little Lake, CA",earthquake,0.18,0.36,,4,reviewed,ci,ci
2019-07-07T14:33:33.560Z,35.8728333,-117.7283333,6.98,2.63,ml,26,57,0.07068,0.14,ci,ci38476751,2019-07-07T14:44:46.450Z,"18km ESE of Little Lake, CA",earthquake,0.19,0.47,0.153,25,automatic,ci,ci
2019-07-07T14:32:51.480Z,35.8933333,-117.6876667,11.29,2.6,ml,13,78,0.08159,0.3,ci,ci38476743,2019-07-07T14:36:45.172Z,"20km ESE of Little Lake, CA",earthquake,0.73,1.67,0.255,26,automatic,ci,ci
2019-07-07T14:32:03.310Z,35.674,-117.5221667,9.58,2.76,ml,27,61,0.1,0.14,ci,ci38476735,2019-07-07T14:43:02.620Z,"15km SW of Searles Valley, CA",earthquake,0.22,0.59,0.129,25,automatic,ci,ci
2019-07-07T14:28:18.850Z,35.6566658,-117.5846634,7.83,3.18,ml,48,57,0.1219,0.19,ci,ci38476711,2019-09-26T14:30:53.040Z,"9km ENE of Ridgecrest, CA",earthquake,0.2,0.9,0.28,17,reviewed,ci,ci
2019-07-07T14:21:35.000Z,35.6446648,-117.4235001,4.2,3.29,ml,67,45,0.06605,0.15,ci,ci38476671,2019-09-26T14:30:53.040Z,"14km S of Searles Valley, CA",earthquake,0.16,0.52,0.226,20,reviewed,ci,ci
2019-07-07T14:14:16.310Z,35.6906667,-117.5525,9.45,2.67,ml,29,59,0.1273,0.19,ci,ci38476607,2019-07-07T14:25:21.190Z,"14km NE of Ridgecrest, CA",earthquake,0.31,0.84,0.173,25,automatic,ci,ci
2019-07-07T13:25:46.360Z,35.6318333,-117.459,6.13,2.73,ml,31,66,0.04531,0.13,ci,ci38476287,2019-07-07T13:36:40.710Z,"16km SSW of Searles Valley, CA",earthquake,0.22,0.55,0.14,25,automatic,ci,ci
2019-07-07T13:23:52.330Z,35.8961678,-117.6920013,6.51,3.26,ml,47,39,0.08324,0.16,ci,ci38476279,2019-09-26T14:30:53.040Z,"20km ESE of Little Lake, CA",earthquake,0.19,0.53,0.189,18,reviewed,ci,ci
2019-07-07T13:13:14.070Z,35.8751667,-117.6973333,3.1,2.72,ml,27,48,0.08619,0.16,ci,ci38476199,2019-07-07T13:24:25.320Z,"20km ESE of Little Lake, CA",earthquake,0.23,0.96,0.117,25,automatic,ci,ci
2019-07-07T13:05:15.410Z,35.8818333,-117.6733333,1.07,2.54,ml,23,56,0.07919,0.25,ci,ci38476151,2019-07-07T15:16:26.576Z,"22km ESE of Little Lake, CA",earthquake,0.4,0.73,0.11,25,automatic,ci,ci
2019-07-07T12:48:03.220Z,36.1756667,-117.9758333,4.04,2.8,ml,17,70,0.1138,0.14,ci,ci38476007,2019-07-07T12:51:53.805Z,"12km SSE of Olancha, CA",earthquake,0.31,1.15,0.151,25,automatic,ci,ci
2019-07-07T12:39:48.530Z,35.645668,-117.4813309,3.36,3.25,ml,60,56,0.06106,0.16,ci,ci38475967,2019-09-26T14:30:53.040Z,"15km SSW of Searles Valley, CA",earthquake,0.18,0.59,0.237,21,reviewed,ci,ci
2019-07-07T12:35:41.230Z,35.6981659,-117.5218353,9.86,2.68,ml,43,60,0.1216,0.16,ci,ci38475927,2019-07-07T12:46:44.570Z,"13km SW of Searles Valley, CA",earthquake,0.2,0.54,0.189,23,automatic,ci,ci
2019-07-07T12:21:38.240Z,35.6758333,-117.4881667,0.27,2.66,ml,27,86,0.09161,0.23,ci,ci38475839,2019-07-07T12:32:32.590Z,"13km SW of Searles Valley, CA",earthquake,0.35,31.61,0.165,25,automatic,ci,ci
2019-07-07T11:56:26.230Z,35.9055,-117.6888333,1.7,2.73,ml,23,54,0.07688,0.13,ci,ci38475663,2019-07-07T12:00:14.874Z,"20km E of Little Lake, CA",earthquake,0.17,0.33,0.134,26,automatic,ci,ci
2019-07-07T11:41:04.160Z,35.9169998,-117.7093353,1.42,3.22,ml,46,35,0.08933,0.18,ci,ci38475551,2019-09-26T14:30:52.040Z,"18km E of Little Lake, CA",earthquake,0.19,0.37,0.254,25,reviewed,ci,ci
2019-07-07T11:33:50.060Z,35.5675011,-117.3501663,1.21,3.49,mw,63,28,0.04404,0.15,ci,ci38475511,2019-09-26T14:30:52.040Z,"22km S of Trona, CA",earthquake,0.16,0.33,,6,reviewed,ci,ci
2019-07-07T11:29:31.150Z,35.9158333,-117.7333333,3,2.64,ml,26,62,0.07621,0.15,ci,ci38475463,2019-07-07T11:40:29.380Z,"16km E of Little Lake, CA",earthquake,0.22,0.93,0.143,25,automatic,ci,ci
2019-07-07T11:22:16.240Z,35.8056667,-117.594,10.06,4.15,mw,50,43,0.01045,0.16,ci,ci38475431,2019-09-26T14:30:52.040Z,"18km WNW of Searles Valley, CA",earthquake,0.13,0.28,,6,reviewed,ci,ci
2019-07-07T11:17:30.190Z,35.678,-117.5118333,8.69,2.69,ml,28,61,0.09985,0.18,ci,ci38475391,2019-07-07T11:28:25.720Z,"14km SW of Searles Valley, CA",earthquake,0.34,1.04,0.196,25,automatic,ci,ci
2019-07-07T11:16:11.520Z,35.9831667,-117.9345,3.64,2.57,ml,30,57,0.04336,0.13,ci,ci38475375,2019-07-07T11:20:01.126Z,"6km NNW of Little Lake, CA",earthquake,0.2,0.57,0.196,26,automatic,ci,ci
2019-07-07T11:04:04.810Z,35.5363333,-117.3743333,4,2.86,ml,16,73,0.01389,0.17,ci,ci37421189,2019-07-11T21:54:34.766Z,"25km S of Trona, CA",earthquake,0.32,0.44,0.17,36,reviewed,ci,ci
2019-07-07T11:04:04.400Z,35.7298333,-117.6693333,20.04,2.73,ml,19,112,0.07592,0.37,ci,ci38475311,2019-07-11T21:44:51.185Z,"12km N of Ridgecrest, CA",earthquake,1.03,1.29,0.149,25,automatic,ci,ci
2019-07-07T11:01:57.210Z,35.6048333,-117.3983333,3.09,2.83,ml,28,72,0.05517,0.2,ci,ci38475295,2019-07-11T21:54:56.143Z,"18km S of Trona, CA",earthquake,0.35,1.06,0.187,25,automatic,ci,ci
2019-07-07T10:55:00.040Z,35.897,-117.7198333,4.2,2.53,ml,29,39,0.09509,0.16,ci,ci38475223,2019-07-07T11:05:54.270Z,"17km ESE of Little Lake, CA",earthquake,0.21,0.59,0.153,25,automatic,ci,ci
2019-07-07T10:43:44.180Z,35.635,-117.61,8.93,2.53,ml,32,50,0.1279,0.16,ci,ci38475071,2019-07-07T10:47:36.829Z,"6km ENE of Ridgecrest, CA",earthquake,0.22,0.77,0.158,25,automatic,ci,ci
2019-07-07T10:37:45.690Z,35.7574997,-117.5911636,2.77,3.15,ml,55,55,0.05834,0.17,ci,ci38475007,2019-09-26T14:30:52.040Z,"17km W of Searles Valley, CA",earthquake,0.16,0.43,0.231,21,reviewed,ci,ci
2019-07-07T10:32:54.690Z,35.7973328,-117.6226654,6.39,3.38,ml,54,52,0.02749,0.16,ci,ci38474959,2019-09-26T14:30:52.040Z,"20km W of Searles Valley, CA",earthquake,0.16,0.42,0.208,18,reviewed,ci,ci
2019-07-07T10:24:36.460Z,35.802,-117.5621667,3.1,2.79,ml,31,55,0.03183,0.18,ci,ci38474887,2019-07-07T10:35:50.190Z,"15km WNW of Searles Valley, CA",earthquake,0.26,0.61,0.155,25,automatic,ci,ci
2019-07-07T10:22:08.880Z,35.6618333,-117.4613333,1.72,2.65,ml,19,91,0.07517,0.18,ci,ci38474863,2019-07-08T01:24:43.411Z,"13km SSW of Searles Valley, CA",earthquake,0.31,0.64,0.054,5,automatic,ci,ci
2019-07-07T10:21:27.230Z,35.6590004,-117.4663315,7.83,3.48,ml,67,57,0.07242,0.15,ci,ci38474855,2019-09-26T14:30:52.040Z,"13km SSW of Searles Valley, CA",earthquake,0.16,0.58,0.271,18,reviewed,ci,ci
2019-07-07T10:11:31.060Z,35.8521667,-117.6901667,3.34,2.52,ml,28,47,0.0747,0.2,ci,ci38474751,2019-07-07T10:22:30.960Z,"22km ESE of Little Lake, CA",earthquake,0.27,0.98,0.148,26,automatic,ci,ci
2019-07-07T10:06:13.030Z,35.9118347,-117.7360001,2.06,3.47,mw,51,38,0.07616,0.16,ci,ci38474687,2019-09-26T14:30:52.040Z,"16km E of Little Lake, CA",earthquake,0.19,0.41,,4,reviewed,ci,ci
2019-07-07T10:02:50.510Z,35.6746667,-117.5241667,7.92,2.86,ml,19,96,0.1014,0.18,ci,ci38474647,2019-07-07T10:11:47.945Z,"15km ENE of Ridgecrest, CA",earthquake,0.33,1.27,0.103,18,automatic,ci,ci
2019-07-07T10:02:27.530Z,35.7168333,-117.496,3.16,3.33,ml,18,85,0.1287,0.12,ci,ci38474639,2019-09-26T14:30:52.040Z,"10km SW of Searles Valley, CA",earthquake,0.21,0.68,0.155,174,reviewed,ci,ci
2019-07-07T09:52:52.910Z,35.9146667,-117.737,3.04,2.75,ml,27,38,0.07409,0.15,ci,ci38474535,2019-07-07T10:03:55.230Z,"16km E of Little Lake, CA",earthquake,0.21,0.94,0.181,25,automatic,ci,ci
2019-07-07T09:46:49.760Z,35.6706657,-117.5128326,3.42,2.96,ml,61,46,0.09357,0.17,ci,ci38474463,2019-09-26T14:30:52.040Z,"15km SW of Searles Valley, CA",earthquake,0.16,0.65,0.208,22,reviewed,ci,ci
2019-07-07T09:41:23.040Z,35.7468338,-117.5461655,8.5,3.45,mw,61,45,0.08044,0.21,ci,ci38474415,2019-09-26T14:30:52.040Z,"13km W of Searles Valley, CA",earthquake,0.19,0.6,,4,reviewed,ci,ci
2019-07-07T09:11:59.860Z,35.9306667,-117.7021667,3.05,3.05,ml,13,57,0.08169,0.17,ci,ci38474159,2019-07-07T17:21:17.275Z,"18km E of Little Lake, CA",earthquake,0.32,1.49,0.124,2,reviewed,ci,ci
2019-07-07T09:11:35.930Z,35.935,-117.707,2.61,2.85,ml,25,46,0.08546,0.14,ci,ci38474151,2019-07-07T17:21:31.502Z,"18km E of Little Lake, CA",earthquake,0.19,0.39,0.155,26,reviewed,ci,ci
2019-07-07T09:10:22.300Z,35.7594986,-117.5725021,6.25,3.12,ml,16,138,0.05969,0.07,ci,ci38474143,2019-09-26T14:30:52.040Z,"15km W of Searles Valley, CA",earthquake,0.48,0.84,0.276,24,reviewed,ci,ci
2019-07-07T09:10:01.720Z,35.9328346,-117.7024994,2.36,3.5,mw,40,47,0.08185,0.18,ci,ci38474127,2019-09-26T14:30:52.040Z,"18km E of Little Lake, CA",earthquake,0.19,0.38,,4,reviewed,ci,ci
2019-07-07T09:09:25.100Z,35.6731682,-117.5208359,7,3.06,ml,54,61,0.09879,0.17,ci,ci38474119,2019-09-26T14:30:52.040Z,"15km SW of Searles Valley, CA",earthquake,0.16,0.63,0.206,20,reviewed,ci,ci
2019-07-07T09:06:11.020Z,35.871,-117.6948333,3.76,2.6,ml,20,50,0.08439,0.23,ci,ci38474079,2019-07-07T09:18:24.467Z,"20km ESE of Little Lake, CA",earthquake,0.35,0.99,0.129,27,automatic,ci,ci
2019-07-07T09:02:11.550Z,35.695,-117.5513333,9.54,2.67,ml,30,59,0.1262,0.14,ci,ci38474023,2019-07-07T09:12:44.290Z,"14km NE of Ridgecrest, CA",earthquake,0.21,0.58,0.159,26,automatic,ci,ci
2019-07-07T09:00:01.850Z,35.9783333,-117.7295,1.47,2.6,ml,21,56,0.07715,0.19,ci,ci38474007,2019-07-07T09:13:54.096Z,"17km ENE of Little Lake, CA",earthquake,0.32,0.59,0.155,26,automatic,ci,ci
2019-07-07T08:56:40.130Z,35.6814995,-117.4940033,1.15,3.22,ml,57,54,0.09827,0.14,ci,ci38473983,2019-09-26T14:30:51.040Z,"12km SW of Searles Valley, CA",earthquake,0.17,0.38,0.202,23,reviewed,ci,ci
2019-07-07T08:54:18.590Z,35.9174995,-117.720665,2.37,3.06,ml,47,44,0.08493,0.14,ci,ci38473967,2019-09-26T14:30:51.040Z,"17km E of Little Lake, CA",earthquake,0.16,0.35,0.283,24,reviewed,ci,ci
2019-07-07T08:39:05.560Z,35.6766663,-117.5425034,0.4,2.95,ml,32,59,0.1112,0.16,ci,ci38473839,2019-09-26T14:30:51.040Z,"14km ENE of Ridgecrest, CA",earthquake,0.22,0.46,0.183,25,reviewed,ci,ci
2019-07-07T08:38:27.410Z,35.5573349,-117.3866653,-0.83,3.16,ml,50,50,0.03701,0.25,ci,ci38473831,2019-09-26T14:30:51.040Z,"23km S of Trona, CA",earthquake,0.23,0.55,0.333,24,reviewed,ci,ci
2019-07-07T08:30:05.310Z,35.9201667,-117.716,2.51,2.57,ml,23,65,0.08753,0.19,ci,ci38473759,2019-07-07T08:33:53.632Z,"17km E of Little Lake, CA",earthquake,0.25,0.46,0.138,25,automatic,ci,ci
2019-07-07T08:28:43.760Z,35.6705,-117.4806667,1.42,2.59,ml,29,64,0.08516,0.24,ci,ci38473743,2019-07-07T08:32:44.624Z,"13km SSW of Searles Valley, CA",earthquake,0.35,0.7,0.148,25,automatic,ci,ci
2019-07-07T08:18:02.060Z,35.5948333,-117.346,1.51,2.77,ml,26,114,0.07135,0.22,ci,ci38473663,2019-07-07T08:32:04.657Z,"19km S of Trona, CA",earthquake,0.37,0.77,0.2,26,automatic,ci,ci
2019-07-07T08:15:49.000Z,35.8898333,-117.7151667,2.09,2.56,ml,22,49,0.0906,0.17,ci,ci38473631,2019-07-07T08:26:44.600Z,"18km ESE of Little Lake, CA",earthquake,0.23,0.42,0.189,25,automatic,ci,ci
2019-07-07T08:13:36.590Z,35.868,-117.6583333,6.87,2.57,ml,26,43,0.07184,0.18,ci,ci38473599,2019-07-07T08:24:30.050Z,"24km ESE of Little Lake, CA",earthquake,0.26,0.6,0.128,26,automatic,ci,ci
2019-07-07T08:03:25.590Z,36.0854988,-117.8518295,0.46,3.68,mw,50,51,0.03211,0.18,ci,ci38473511,2019-09-26T14:30:51.040Z,"10km ENE of Coso Junction, CA",earthquake,0.19,0.31,,4,reviewed,ci,ci
2019-07-07T08:02:17.280Z,35.8536667,-117.672,4.9,2.55,ml,27,46,0.07139,0.24,ci,ci38473503,2019-07-07T08:13:13.810Z,"23km ESE of Little Lake, CA",earthquake,0.32,0.8,0.163,26,automatic,ci,ci
2019-07-07T07:43:51.590Z,35.6041667,-117.4706667,10.43,2.58,ml,28,65,0.01893,0.17,ci,ci38473335,2019-07-07T07:55:47.900Z,"19km E of Ridgecrest, CA",earthquake,0.33,0.58,0.152,25,automatic,ci,ci
2019-07-07T07:37:51.690Z,36.165,-117.8756667,2.86,2.77,ml,20,57,0.05023,0.15,ci,ci38473279,2019-07-07T07:55:32.084Z,"15km NNE of Coso Junction, CA",earthquake,0.29,0.92,0.157,26,automatic,ci,ci
2019-07-07T07:31:06.700Z,35.8269997,-117.6443329,6.96,3,ml,51,26,0.03968,0.26,ci,ci38473223,2019-09-26T14:30:51.040Z,"23km WNW of Searles Valley, CA",earthquake,0.23,0.55,0.27,21,reviewed,ci,ci
2019-07-07T07:25:34.870Z,35.9078333,-117.7006667,2.28,2.78,ml,25,45,0.08501,0.15,ci,ci38473191,2019-07-07T07:49:00.029Z,"19km E of Little Lake, CA",earthquake,0.21,0.36,0.131,25,automatic,ci,ci
2019-07-07T07:22:21.820Z,35.7541667,-117.5871667,3.47,2.78,ml,28,65,0.06201,0.13,ci,ci38473151,2019-07-07T07:54:33.460Z,"17km W of Searles Valley, CA",earthquake,0.2,0.68,0.176,25,automatic,ci,ci
2019-07-07T07:20:26.150Z,35.690834,-117.5393295,6.63,3.45,ml,56,59,0.1216,0.18,ci,ci38473135,2019-09-26T14:30:51.040Z,"15km ENE of Ridgecrest, CA",earthquake,0.16,0.65,0.211,18,reviewed,ci,ci
2019-07-07T07:19:14.440Z,35.7801666,-117.6419983,8.24,3.44,ml,56,51,0.05068,0.18,ci,ci38473119,2019-09-26T14:30:51.040Z,"18km N of Ridgecrest, CA",earthquake,0.19,0.51,0.214,17,reviewed,ci,ci
2019-07-07T07:13:02.640Z,35.9088326,-117.7086639,1.76,3.18,ml,41,37,0.09087,0.21,ci,ci38473063,2019-09-26T14:30:51.040Z,"18km E of Little Lake, CA",earthquake,0.23,0.49,0.247,24,reviewed,ci,ci
2019-07-07T07:09:38.840Z,35.6166649,-117.4384995,2.98,3.55,mlr,66,24,0.03576,0.16,ci,ci38473039,2019-09-26T14:30:51.040Z,"17km S of Searles Valley, CA",earthquake,0.19,0.39,0.257,17,reviewed,ci,ci
2019-07-07T06:58:39.840Z,35.8371667,-117.6926667,13.67,2.5,ml,12,64,0.08023,0.24,ci,ci38472903,2019-07-07T07:02:38.542Z,"22km ESE of Little Lake, CA",earthquake,0.71,1.57,0.213,27,automatic,ci,ci
2019-07-07T06:57:27.880Z,35.6455002,-117.4541702,2.69,3.24,ml,52,59,0.05923,0.13,ci,ci38472895,2019-09-26T14:30:50.040Z,"14km SSW of Searles Valley, CA",earthquake,0.19,0.41,0.261,23,automatic,ci,ci
2019-07-07T06:46:24.470Z,35.9528333,-117.6961667,1.57,2.5,ml,19,52,0.07854,0.2,ci,ci38472815,2019-07-12T21:48:12.767Z,"19km E of Little Lake, CA",earthquake,0.32,0.5,0.169,25,automatic,ci,ci
2019-07-07T06:44:44.670Z,35.9193333,-117.736,1.67,2.8,ml,26,38,0.07277,0.24,ci,ci38472799,2019-07-07T06:48:22.715Z,"16km E of Little Lake, CA",earthquake,0.31,0.5,0.184,25,automatic,ci,ci
2019-07-07T06:41:13.510Z,35.8168335,-117.6603317,8.17,2.69,ml,34,40,0.05107,0.18,ci,ci38472759,2019-07-07T06:44:59.269Z,"22km N of Ridgecrest, CA",earthquake,0.26,0.69,0.252,21,automatic,ci,ci
2019-07-07T06:24:27.630Z,35.632,-117.4231644,3.02,2.56,ml,26,99,0.05543,0.14,ci,ci38472623,2019-07-07T06:28:09.030Z,"15km S of Searles Valley, CA",earthquake,0.26,0.41,0.238,25,automatic,ci,ci
2019-07-07T06:20:36.740Z,35.7273333,-117.5595,5.09,2.53,ml,27,58,0.1593,0.24,ci,ci38472583,2019-07-12T21:38:49.796Z,"15km WSW of Searles Valley, CA",earthquake,0.37,3.49,0.134,25,automatic,ci,ci
2019-07-07T06:16:32.810Z,35.753334,-117.5719986,4.16,2.97,ml,30,70,0.1575,0.16,ci,ci38472559,2019-09-26T14:30:50.040Z,"15km W of Searles Valley, CA",earthquake,0.31,0.76,0.198,24,automatic,ci,ci
2019-07-07T06:15:08.130Z,35.6993333,-117.5451667,2.64,2.73,ml,26,59,0.1313,0.15,ci,ci38472543,2019-07-07T06:26:10.680Z,"15km NE of Ridgecrest, CA",earthquake,0.24,0.99,0.136,25,automatic,ci,ci
2019-07-07T06:10:14.660Z,36.1121667,-117.9208333,4.94,2.74,ml,26,61,0.05369,0.17,ci,ci38472479,2019-07-11T19:41:11.360Z,"8km NNE of Coso Junction, CA",earthquake,0.22,0.88,0.173,37,reviewed,ci,ci
2019-07-07T06:09:36.790Z,35.8131667,-117.6471667,2.8,2.63,ml,26,50,0.09579,0.2,ci,ci38472471,2019-07-07T06:20:20.015Z,"22km N of Ridgecrest, CA",earthquake,0.29,0.8,0.141,25,automatic,ci,ci
2019-07-07T06:07:06.510Z,35.6656685,-117.5238342,7.01,3.45,mlr,55,61,0.0936,0.17,ci,ci38472463,2019-09-26T14:30:50.040Z,"15km ENE of Ridgecrest, CA",earthquake,0.17,0.72,0.24,17,automatic,ci,ci
2019-07-07T05:42:27.920Z,35.8756667,-117.7151667,9.93,2.55,ml,18,70,0.0782,0.22,ci,ci38472295,2019-07-07T05:57:41.706Z,"18km ESE of Little Lake, CA",earthquake,0.48,0.93,0.14,26,automatic,ci,ci
2019-07-07T05:41:51.930Z,36.0421667,-117.8393333,2.13,2.65,ml,22,51,0.0538,0.19,ci,ci38472287,2019-07-07T05:57:27.743Z,"10km E of Coso Junction, CA",earthquake,0.32,0.48,0.131,30,automatic,ci,ci
2019-07-07T05:38:15.480Z,35.7681667,-117.5778333,10.57,4.52,mw,75,44,0.05009,0.16,ci,ci38472279,2019-09-26T14:30:50.040Z,"16km W of Searles Valley, CA",earthquake,0.13,0.27,,6,reviewed,ci,ci
2019-07-07T05:10:48.290Z,35.912,-117.7361667,0.37,2.77,ml,24,60,0.07596,0.23,ci,ci38472039,2019-07-07T06:03:00.349Z,"16km E of Little Lake, CA",earthquake,0.31,0.67,0.173,26,automatic,ci,ci
2019-07-07T04:56:31.320Z,35.6948318,-117.5253296,6.39,3.12,ml,56,61,0.1197,0.16,ci,ci38471927,2019-09-26T14:30:50.040Z,"14km SW of Searles Valley, CA",earthquake,0.15,0.6,0.232,20,automatic,ci,ci
2019-07-07T04:48:17.400Z,35.781,-117.6155,2.92,2.89,ml,26,63,0.1245,0.25,ci,ci38471847,2019-07-12T21:29:15.954Z,"19km NNE of Ridgecrest, CA",earthquake,0.36,1.94,0.139,25,automatic,ci,ci
2019-07-07T04:26:57.600Z,35.5803337,-117.6121674,9.61,3.29,ml,58,48,0.1156,0.21,ci,ci38471687,2019-09-26T14:30:50.040Z,"7km SE of Ridgecrest, CA",earthquake,0.19,0.56,0.194,21,automatic,ci,ci
